# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_size	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000226985.7_2	ENSG00000226985.7	LINC01203	chrX	+	ENSG00000226985.7:s:13337895-13337948	ENSG00000226985.7_2_A3_1	True	False	13337895-13337948	E2	13372249-13372472	Proximal	13337948-13372249	119	False	False	False	0.186	0.218	0.026	0.632	0.075
ENSG00000226985.7_2	ENSG00000226985.7	LINC01203	chrX	+	ENSG00000226985.7:s:13337895-13337948	ENSG00000226985.7_2_A3_1	True	False	13337895-13337948	E2	13372249-13372472	Distal	13337948-13372368	119	False	False	False	0.69	0.576	-0.066	0.698	0.037
ENSG00000256673.1_2	ENSG00000256673.1	ENSG00000256673	chr12	-	ENSG00000256673.1:t:9402427-9402556	ENSG00000256673.1_2_A3_1	False	True	9406308-9402556	E1	9406308-9402556	Proximal	9402556-9406308	3	False	False	False	0.64	0.468	-0.13	0.872	0.012
ENSG00000256673.1_2	ENSG00000256673.1	ENSG00000256673	chr12	-	ENSG00000256673.1:t:9402427-9402556	ENSG00000256673.1_2_A3_1	False	True	9406308-9402556	E1	9406308-9402556	Distal	9402553-9406308	3	False	False	False	0.357	0.529	0.13	0.873	0.012
ENSG00000123595.8_1	ENSG00000123595.8	RAB9A	chrX	+	ENSG00000123595.8:s:13689128-13689288	ENSG00000123595.8_1_A3_1	True	False	13689128-13689288	E2	13703735-13703902	Proximal	13689288-13703735	79	False	False	False	0.093	0.081	-0.004	0.539	0.172
ENSG00000123595.8_1	ENSG00000123595.8	RAB9A	chrX	+	ENSG00000123595.8:s:13689128-13689288	ENSG00000123595.8_1_A3_1	True	False	13689128-13689288	E2	13703735-13703902	Distal	13689288-13703814	79	False	False	True	0.285	0.548	0.225	0.922	0.003
ENSG00000046651.16_4	ENSG00000046651.16	OFD1	chrX	+	ENSG00000046651.16:t:13752704-13753953	ENSG00000046651.16_4_A3_1	True	False	13752704-13753953	E1	13751249-13751368	Proximal	13751368-13752704	664	False	False	True	0.096	0.277	0.154	0.931	0.006
ENSG00000046651.16_4	ENSG00000046651.16	OFD1	chrX	+	ENSG00000046651.16:t:13752704-13753953	ENSG00000046651.16_4_A3_1	True	False	13752704-13753953	E1	13751249-13751368	Distal	13751368-13753368	664	False	False	False	0.738	0.625	-0.088	0.763	0.031
ENSG00000167840.14_1	ENSG00000167840.14	ZNF232	chr17	-	ENSG00000167840.14:s:5111800-5112351	ENSG00000167840.14_1_A3_1	True	False	5111800-5112351	E2	5109394-5109868	Proximal	5109868-5111800	100	False	False	True	0.033	0.191	0.134	0.932	0.007
ENSG00000167840.14_1	ENSG00000167840.14	ZNF232	chr17	-	ENSG00000167840.14:s:5111800-5112351	ENSG00000167840.14_1_A3_1	True	False	5111800-5112351	E2	5109394-5109868	Distal	5109768-5111800	100	False	False	False	0.074	0.004	-0.033	0.62	0.13
ENSG00000214776.13_1	ENSG00000214776.13	ENSG00000214776	chr12	+	ENSG00000214776.13:s:9573466-9573534	ENSG00000214776.13_1_A3_1	False	False	9573466-9573534	E2	9574847-9574949	Proximal	9573534-9574847	42	False	False	False	0.934	0.915	-0.008	0.39	0.367
ENSG00000214776.13_1	ENSG00000214776.13	ENSG00000214776	chr12	+	ENSG00000214776.13:s:9573466-9573534	ENSG00000214776.13_1_A3_1	False	True	9573466-9573534	E2	9574847-9574949	Distal	9573534-9574889	42	False	False	False	0.066	0.085	0.008	0.39	0.367
ENSG00000290469.1_1	ENSG00000290469.1	ENSG00000290469	chr12	+	ENSG00000290469.1:s:9573466-9573534	ENSG00000290469.1_1_A3_1	False	False	9573466-9573534	E2	9574847-9576275	Proximal	9573534-9574847	42	False	False	False	0.934	0.915	-0.008	0.39	0.367
ENSG00000290469.1_1	ENSG00000290469.1	ENSG00000290469	chr12	+	ENSG00000290469.1:s:9573466-9573534	ENSG00000290469.1_1_A3_1	False	True	9573466-9573534	E2	9574847-9576275	Distal	9573534-9574889	42	False	False	False	0.066	0.085	0.008	0.39	0.367
ENSG00000111196.10_1	ENSG00000111196.10	MAGOHB	chr12	-	ENSG00000111196.10:s:10613439-10613609	ENSG00000111196.10_1_A3_1	True	True	10613439-10613609	E2	10612640-10613005	Proximal	10613005-10613439	27	False	False	False	0.053	0.014	-0.017	0.488	0.264
ENSG00000111196.10_1	ENSG00000111196.10	MAGOHB	chr12	-	ENSG00000111196.10:s:10613439-10613609	ENSG00000111196.10_1_A3_1	True	False	10613439-10613609	E2	10612640-10613005	Distal	10612978-10613439	27	False	False	False	0.158	0.108	-0.033	0.625	0.123
ENSG00000137074.20_2	ENSG00000137074.20	APTX	chr9	-	ENSG00000137074.20:s:32989759-32990088	ENSG00000137074.20_2_A3_1	True	False	32989759-32989895	E2	32988079-32988129	Proximal	32988129-32989759	5	False	False	False	0.353	0.328	-0.017	0.538	0.176
ENSG00000137074.20_2	ENSG00000137074.20	APTX	chr9	-	ENSG00000137074.20:s:32989759-32990088	ENSG00000137074.20_2_A3_1	True	False	32989759-32989895	E2	32988079-32988129	Distal	32988124-32989759	5	False	False	False	0.462	0.496	0.021	0.56	0.153
ENSG00000137074.20_3	ENSG00000137074.20	APTX	chr9	-	ENSG00000137074.20:s:32974458-32975901	ENSG00000137074.20_3_A3_1	False	False	32974458-32974561	E2	32971450-32973688	Proximal	32973688-32974458	36	False	False	False	0.124	0.01	-0.084	0.869	0.021
ENSG00000137074.20_3	ENSG00000137074.20	APTX	chr9	-	ENSG00000137074.20:s:32974458-32975901	ENSG00000137074.20_3_A3_1	False	False	32974458-32974561	E2	32971450-32973688	Distal	32973652-32974458	36	False	False	False	0.876	0.99	0.084	0.869	0.021
ENSG00000115355.18_1	ENSG00000115355.18	CCDC88A	chr2	-	ENSG00000115355.18:s:55332566-55332693	ENSG00000115355.18_1_A3_1	False	False	55332566-55332693	E2	55328294-55328435	Proximal	55328435-55332566	3	False	False	False	0.646	0.76	0.075	0.718	0.038
ENSG00000115355.18_1	ENSG00000115355.18	CCDC88A	chr2	-	ENSG00000115355.18:s:55332566-55332693	ENSG00000115355.18_1_A3_1	False	False	55332566-55332693	E2	55328294-55328435	Distal	55328432-55332566	3	False	False	False	0.348	0.228	-0.083	0.734	0.033
ENSG00000275052.5_5	ENSG00000275052.5	PPP4R3B	chr2	-	ENSG00000275052.5:s:55564902-55565041	ENSG00000275052.5_5_A3_1	False	False	55564902-55565041	E2	55564313-55564497	Proximal	55564497-55564902	21	False	False	False	0.777	0.874	0.075	0.791	0.036
ENSG00000275052.5_5	ENSG00000275052.5	PPP4R3B	chr2	-	ENSG00000275052.5:s:55564902-55565041	ENSG00000275052.5_5_A3_1	False	True	55564902-55565041	E2	55564313-55564497	Distal	55564476-55564902	21	False	False	False	0.223	0.126	-0.075	0.791	0.036
ENSG00000138035.15_1	ENSG00000138035.15	PNPT1	chr2	-	ENSG00000138035.15:s:55687645-55687705	ENSG00000138035.15_1_A3_1	True	False	55687645-55687705	E2	55686370-55686444	Proximal	55686444-55687645	4	False	False	False	0.892	0.786	-0.088	0.819	0.027
ENSG00000138035.15_1	ENSG00000138035.15	PNPT1	chr2	-	ENSG00000138035.15:s:55687645-55687705	ENSG00000138035.15_1_A3_1	True	True	55687645-55687705	E2	55686370-55686444	Distal	55686440-55687645	4	False	False	False	0.108	0.214	0.088	0.819	0.027
ENSG00000086102.19_1	ENSG00000086102.19	NFX1	chr9	+	ENSG00000086102.19:s:33332472-33332657	ENSG00000086102.19_1_A3_1	False	True	33332472-33332502	E2	33338507-33338589	Proximal	33332502-33338507	3	False	False	False	0.116	0.193	0.043	0.637	0.089
ENSG00000086102.19_1	ENSG00000086102.19	NFX1	chr9	+	ENSG00000086102.19:s:33332472-33332657	ENSG00000086102.19_1_A3_1	False	False	33332472-33332502	E2	33338507-33338589	Distal	33332502-33338510	3	False	False	False	0.884	0.807	-0.043	0.637	0.089
ENSG00000086102.19_2	ENSG00000086102.19	NFX1	chr9	+	ENSG00000086102.19:s:33347038-33347117	ENSG00000086102.19_2_A3_1	True	False	33347038-33347117	E2	33347663-33348723	Proximal	33347117-33347663	3	False	False	False	0.665	0.504	-0.137	0.855	0.012
ENSG00000086102.19_2	ENSG00000086102.19	NFX1	chr9	+	ENSG00000086102.19:s:33347038-33347117	ENSG00000086102.19_2_A3_1	True	True	33347038-33347117	E2	33347663-33348723	Distal	33347117-33347666	3	False	False	False	0.105	0.176	0.038	0.627	0.101
ENSG00000172992.13_1	ENSG00000172992.13	DCAKD	chr17	-	ENSG00000172992.13:t:45034774-45035548	ENSG00000172992.13_1_A3_1	True	False	45060888-45035002	E1	45060628-45035002	Proximal	45035002-45060888	3	False	False	False	0.002	0.093	0.045	0.647	0.094
ENSG00000172992.13_1	ENSG00000172992.13	DCAKD	chr17	-	ENSG00000172992.13:t:45034774-45035548	ENSG00000172992.13_1_A3_1	True	False	45060888-45035002	E1	45060628-45035002	Distal	45034999-45060888	3	False	False	False	0.234	0.264	0.033	0.617	0.087
ENSG00000181513.15_1	ENSG00000181513.15	ACBD4	chr17	+	ENSG00000181513.15:s:45137368-45137636	ENSG00000181513.15_1_A3_1	False	False	45137368-45137454	E2	45137722-45137830	Proximal	45137454-45137722	38	False	False	False	0.333	0.22	-0.064	0.707	0.035
ENSG00000181513.15_1	ENSG00000181513.15	ACBD4	chr17	+	ENSG00000181513.15:s:45137368-45137636	ENSG00000181513.15_1_A3_1	False	False	45137368-45137454	E2	45137722-45137830	Distal	45137454-45137760	38	False	False	False	0.667	0.78	0.064	0.707	0.035
ENSG00000181513.15_2	ENSG00000181513.15	ACBD4	chr17	+	ENSG00000181513.15:s:45137722-45137835	ENSG00000181513.15_2_A3_1	False	False	45137722-45137830	E2	45137913-45137988	Proximal	45137830-45137913	10	False	False	False	0.88	0.99	0.063	0.723	0.056
ENSG00000181513.15_2	ENSG00000181513.15	ACBD4	chr17	+	ENSG00000181513.15:s:45137722-45137835	ENSG00000181513.15_2_A3_1	False	False	45137722-45137830	E2	45137913-45137988	Distal	45137830-45137923	10	False	False	False	0.12	0.01	-0.063	0.723	0.056
ENSG00000139370.12_1	ENSG00000139370.12	SLC15A4	chr12	-	ENSG00000139370.12:s:128814775-128815928	ENSG00000139370.12_1_A3_1	True	False	128814775-128815928	E2	128809943-128810111	Proximal	128810111-128814775	58	False	False	False	0.637	0.511	-0.083	0.726	0.028
ENSG00000139370.12_1	ENSG00000139370.12	SLC15A4	chr12	-	ENSG00000139370.12:s:128814775-128815928	ENSG00000139370.12_1_A3_1	True	False	128814775-128815928	E2	128809943-128810111	Distal	128810053-128814775	58	False	False	False	0.008	0.162	0.108	0.828	0.022
ENSG00000267278.6_1	ENSG00000267278.6	MAP3K14-AS1	chr17	+	ENSG00000267278.6:s:45247916-45248003	ENSG00000267278.6_1_A3_1	True	False	45247916-45248003	E2	45255135-45255218	Proximal	45248003-45255135	3	False	False	False	0.76	0.695	-0.016	0.642	0.073
ENSG00000267278.6_1	ENSG00000267278.6	MAP3K14-AS1	chr17	+	ENSG00000267278.6:s:45247916-45248003	ENSG00000267278.6_1_A3_1	True	False	45247916-45248003	E2	45255135-45255218	Distal	45248003-45255138	3	False	False	False	0.062	0.09	0.013	0.521	0.171
ENSG00000148362.11_2	ENSG00000148362.11	PAXX	chr9	+	ENSG00000148362.11:s:136993580-136993664	ENSG00000148362.11_2_A3_1	False	False	136993580-136993664	E2	136993766-136993984	Proximal	136993664-136993766	4	False	False	False	0.949	0.945	-0.003	0.435	0.322
ENSG00000148362.11_2	ENSG00000148362.11	PAXX	chr9	+	ENSG00000148362.11:s:136993580-136993664	ENSG00000148362.11_2_A3_1	False	True	136993580-136993664	E2	136993766-136993984	Distal	136993664-136993770	4	False	False	False	0.051	0.055	0.003	0.435	0.322
ENSG00000111450.15_2	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:s:130806982-130807090	ENSG00000111450.15_2_A3_1	True	False	130806982-130807090	E2	130804305-130804543	Proximal	130804543-130806982	3	False	False	False	0.617	0.62	0.003	0.545	0.166
ENSG00000111450.15_2	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:s:130806982-130807090	ENSG00000111450.15_2_A3_1	True	True	130806982-130807090	E2	130804305-130804543	Distal	130804540-130806982	3	False	False	False	0.185	0.18	-0.004	0.538	0.169
ENSG00000111450.15_3	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:t:130789600-130791977	ENSG00000111450.15_3_A3_1	True	False	130795995-130791977	E1	130795995-130791977	Proximal	130791977-130795995	61	False	False	True	0.282	0.616	0.331	1.0	0.0
ENSG00000111450.15_3	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:t:130789600-130791977	ENSG00000111450.15_3_A3_1	True	True	130795995-130791977	E1	130795995-130791977	Distal	130791916-130795995	61	False	False	False	0.057	0.099	0.027	0.569	0.16
ENSG00000111450.15_3	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:s:130798393-130798635	ENSG00000111450.15_3_A3_2	True	False	130798525-130798635	E2	130789600-130791977	Proximal	130791977-130798525	61	False	False	True	0.64	0.325	-0.314	1.0	0.0
ENSG00000111450.15_3	ENSG00000111450.15	STX2	chr12	-	ENSG00000111450.15:s:130798393-130798635	ENSG00000111450.15_3_A3_2	True	False	130798525-130798635	E2	130789600-130791977	Distal	130791916-130798525	61	False	False	False	0.135	0.088	-0.035	0.622	0.118
ENSG00000177239.16_3	ENSG00000177239.16	MAN1B1	chr9	+	ENSG00000177239.16:s:137106689-137106809	ENSG00000177239.16_3_A3_1	False	False	137106689-137106809	E2	137107250-137107447	Proximal	137106809-137107250	25	False	False	False	0.714	0.84	0.089	0.745	0.031
ENSG00000177239.16_3	ENSG00000177239.16	MAN1B1	chr9	+	ENSG00000177239.16:s:137106689-137106809	ENSG00000177239.16_3_A3_1	False	False	137106689-137106809	E2	137107250-137107447	Distal	137106809-137107275	25	False	False	False	0.286	0.16	-0.089	0.745	0.031
ENSG00000144362.12_1	ENSG00000144362.12	PHOSPHO2	chr2	+	ENSG00000144362.12:s:169697361-169697531	ENSG00000144362.12_1_A3_1	True	False	169697361-169697531	E2	169697865-169697982	Proximal	169697531-169697865	28	False	False	False	0.124	0.076	-0.023	0.59	0.12
ENSG00000144362.12_1	ENSG00000144362.12	PHOSPHO2	chr2	+	ENSG00000144362.12:s:169697361-169697531	ENSG00000144362.12_1_A3_1	True	False	169697361-169697531	E2	169697865-169697982	Distal	169697531-169697893	28	False	False	False	0.411	0.133	-0.211	0.867	0.005
ENSG00000176978.14_1	ENSG00000176978.14	DPP7	chr9	-	ENSG00000176978.14:s:137114463-137114576	ENSG00000176978.14_1_A3_1	False	False	137114463-137114576	E2	137114243-137114382	Proximal	137114382-137114463	4	False	False	False	0.873	0.96	0.075	0.877	0.022
ENSG00000176978.14_1	ENSG00000176978.14	DPP7	chr9	-	ENSG00000176978.14:s:137114463-137114576	ENSG00000176978.14_1_A3_1	False	False	137114463-137114576	E2	137114243-137114382	Distal	137114378-137114463	4	False	False	False	0.127	0.04	-0.075	0.877	0.022
ENSG00000176978.14_2	ENSG00000176978.14	DPP7	chr9	-	ENSG00000176978.14:s:137113865-137114028	ENSG00000176978.14_2_A3_1	True	False	137113865-137114028	E2	137113434-137113715	Proximal	137113715-137113865	219	False	True	False	0.22	0.056	-0.131	0.873	0.012
ENSG00000176978.14_2	ENSG00000176978.14	DPP7	chr9	-	ENSG00000176978.14:s:137113865-137114028	ENSG00000176978.14_2_A3_1	True	False	137113865-137114028	E2	137113434-137113715	Distal	137113496-137113865	219	False	True	True	0.514	0.794	0.238	0.941	0.002
ENSG00000176248.9_4	ENSG00000176248.9	ANAPC2	chr9	-	ENSG00000176248.9:s:137175708-137175837	ENSG00000176248.9_4_A3_1	False	False	137175708-137175837	E2	137175237-137175472	Proximal	137175472-137175708	4	False	False	False	0.988	0.94	-0.018	0.425	0.266
ENSG00000176248.9_4	ENSG00000176248.9	ANAPC2	chr9	-	ENSG00000176248.9:s:137175708-137175837	ENSG00000176248.9_4_A3_1	False	False	137175708-137175837	E2	137175237-137175472	Distal	137175468-137175708	4	False	False	False	0.012	0.06	0.018	0.425	0.266
ENSG00000120071.15_3	ENSG00000120071.15	KANSL1	chr17	-	ENSG00000120071.15:t:46034161-46034285	ENSG00000120071.15_3_A3_1	False	False	46038538-46034285	E1	46038538-46034285	Proximal	46034285-46038538	3	False	False	False	0.796	0.878	0.035	0.644	0.073
ENSG00000120071.15_3	ENSG00000120071.15	KANSL1	chr17	-	ENSG00000120071.15:t:46034161-46034285	ENSG00000120071.15_3_A3_1	False	False	46038538-46034285	E1	46038538-46034285	Distal	46034282-46038538	3	False	False	False	0.176	0.109	-0.027	0.641	0.078
ENSG00000188566.15_1	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137205685-137205912	ENSG00000188566.15_1_A3_1	False	False	137205685-137205912	E2	137206232-137206309	Proximal	137205912-137206232	49	False	False	False	0.866	0.758	-0.074	0.767	0.04
ENSG00000188566.15_1	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137205685-137205912	ENSG00000188566.15_1_A3_1	False	False	137205685-137205912	E2	137206232-137206309	Distal	137205912-137206281	49	False	False	False	0.134	0.242	0.074	0.767	0.04
ENSG00000188566.15_4	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:t:137214204-137214444	ENSG00000188566.15_4_A3_1	True	False	137214204-137214444	E1	137213967-137214068	Proximal	137214068-137214204	166	False	False	False	0.901	0.851	-0.024	0.638	0.088
ENSG00000188566.15_4	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:t:137214204-137214444	ENSG00000188566.15_4_A3_1	True	False	137214204-137214444	E1	137213967-137214068	Distal	137214068-137214370	166	False	False	False	0.014	0.067	0.018	0.454	0.258
ENSG00000188566.15_6	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137215095-137215202	ENSG00000188566.15_6_A3_1	False	False	137215095-137215202	E2	137215407-137215521	Proximal	137215202-137215407	21	False	False	False	0.979	0.923	-0.024	0.523	0.18
ENSG00000188566.15_6	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137215095-137215202	ENSG00000188566.15_6_A3_1	False	False	137215095-137215202	E2	137215407-137215521	Distal	137215202-137215428	21	False	False	False	0.021	0.077	0.024	0.523	0.18
ENSG00000188566.15_7	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137215899-137216017	ENSG00000188566.15_7_A3_1	False	False	137215899-137216017	E2	137216067-137216188	Proximal	137216017-137216067	27	False	False	False	0.182	0.059	-0.09	0.776	0.031
ENSG00000188566.15_7	ENSG00000188566.15	NDOR1	chr9	+	ENSG00000188566.15:s:137215899-137216017	ENSG00000188566.15_7_A3_1	False	False	137215899-137216017	E2	137216067-137216188	Distal	137216017-137216094	27	False	False	False	0.818	0.941	0.09	0.776	0.031
ENSG00000108433.17_1	ENSG00000108433.17	GOSR2	chr17	+	ENSG00000108433.17:s:46929520-46929584	ENSG00000108433.17_1_A3_1	False	False	46929520-46929584	E2	46931099-46931207	Proximal	46929584-46931099	3	False	False	False	0.93	0.926	-0.002	0.326	0.484
ENSG00000108433.17_1	ENSG00000108433.17	GOSR2	chr17	+	ENSG00000108433.17:s:46929520-46929584	ENSG00000108433.17_1_A3_1	False	False	46929520-46929584	E2	46931099-46931207	Distal	46929584-46931102	3	False	False	False	0.054	0.062	0.006	0.424	0.334
ENSG00000262879.7_1	ENSG00000262879.7	ENSG00000262879	chr17	-	ENSG00000262879.7:s:47072472-47072559	ENSG00000262879.7_1_A3_1	True	False	47072472-47072559	E2	47071446-47071650	Proximal	47071650-47072472	38	False	False	False	0.236	0.058	-0.133	0.854	0.013
ENSG00000262879.7_1	ENSG00000262879.7	ENSG00000262879	chr17	-	ENSG00000262879.7:s:47072472-47072559	ENSG00000262879.7_1_A3_1	True	False	47072472-47072559	E2	47071446-47071650	Distal	47071612-47072472	38	False	False	False	0.08	0.017	-0.03	0.554	0.15
ENSG00000198598.7_1	ENSG00000198598.7	MMP17	chr12	+	ENSG00000198598.7:s:131845297-131845449	ENSG00000198598.7_1_A3_1	True	False	131845297-131845449	E2	131849802-131850059	Proximal	131845449-131849802	137	False	False	False	0.498	0.428	-0.041	0.681	0.078
ENSG00000198598.7_1	ENSG00000198598.7	MMP17	chr12	+	ENSG00000198598.7:s:131845297-131845449	ENSG00000198598.7_1_A3_1	True	False	131845297-131845449	E2	131849802-131850059	Distal	131845449-131849939	137	False	False	False	0.307	0.303	0.003	0.628	0.119
ENSG00000004897.12_2	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:s:47154672-47154864	ENSG00000004897.12_2_A3_1	False	False	47154672-47154786	E2	47151806-47151936	Proximal	47151936-47154672	18	False	False	False	0.033	0.052	0.014	0.465	0.288
ENSG00000004897.12_2	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:s:47154672-47154864	ENSG00000004897.12_2_A3_1	False	False	47154672-47154786	E2	47151806-47151936	Distal	47151918-47154672	18	False	False	False	0.966	0.947	-0.014	0.475	0.277
ENSG00000004897.12_3	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:t:47141844-47142025	ENSG00000004897.12_3_A3_1	False	False	47142229-47142025	E1	47142229-47142025	Proximal	47142025-47142229	3	False	False	False	0.38	0.387	0.016	0.573	0.131
ENSG00000004897.12_3	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:t:47141844-47142025	ENSG00000004897.12_3_A3_1	False	False	47142229-47142025	E1	47142229-47142025	Distal	47142022-47142229	3	False	False	False	0.618	0.61	-0.016	0.573	0.131
ENSG00000004897.12_5	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:s:47123886-47123960	ENSG00000004897.12_5_A3_1	True	False	47123886-47123960	E2	47122552-47122619	Proximal	47122619-47123886	19	False	False	False	0.027	0.058	0.019	0.51	0.233
ENSG00000004897.12_5	ENSG00000004897.12	CDC27	chr17	-	ENSG00000004897.12:s:47123886-47123960	ENSG00000004897.12_5_A3_1	True	False	47123886-47123960	E2	47122552-47122619	Distal	47122600-47123886	19	False	False	False	0.867	0.823	-0.025	0.568	0.164
ENSG00000148399.13_2	ENSG00000148399.13	DPH7	chr9	-	ENSG00000148399.13:t:137574752-137575369	ENSG00000148399.13_2_A3_1	True	False	137575709-137574846	E1	137575709-137574846	Proximal	137574846-137575709	3	False	False	False	0.657	0.514	-0.099	0.742	0.024
ENSG00000148399.13_2	ENSG00000148399.13	DPH7	chr9	-	ENSG00000148399.13:t:137574752-137575369	ENSG00000148399.13_2_A3_1	True	False	137575709-137574846	E1	137575709-137574846	Distal	137574843-137575709	3	False	False	False	0.113	0.179	0.041	0.653	0.072
ENSG00000148399.13_2	ENSG00000148399.13	DPH7	chr9	-	ENSG00000148399.13:s:137576080-137576167	ENSG00000148399.13_2_A3_2	True	True	137576080-137576167	E2	137575709-137575894	Proximal	137575894-137576080	2	False	False	False	0.475	0.407	-0.031	0.66	0.056
ENSG00000148399.13_2	ENSG00000148399.13	DPH7	chr9	-	ENSG00000148399.13:s:137576080-137576167	ENSG00000148399.13_2_A3_2	True	False	137576080-137576167	E2	137575709-137575894	Distal	137575892-137576080	2	False	False	False	0.035	0.052	0.008	0.401	0.31
ENSG00000183495.15_1	ENSG00000183495.15	EP400	chr12	+	ENSG00000183495.15:s:131960585-131961954	ENSG00000183495.15_1_A3_1	True	False	131960585-131961954	E2	131979694-131979793	Proximal	131961954-131979694	3	False	False	False	0.239	0.118	-0.078	0.77	0.038
ENSG00000183495.15_1	ENSG00000183495.15	EP400	chr12	+	ENSG00000183495.15:s:131960585-131961954	ENSG00000183495.15_1_A3_1	True	False	131960585-131961954	E2	131979694-131979793	Distal	131961954-131979697	3	False	False	False	0.668	0.796	0.093	0.797	0.028
ENSG00000183495.15_7	ENSG00000183495.15	EP400	chr12	+	ENSG00000183495.15:s:132064668-132064886	ENSG00000183495.15_7_A3_1	False	False	132064668-132064886	E2	132066774-132066969	Proximal	132064886-132066774	21	False	True	True	0.55	0.799	0.193	0.926	0.004
ENSG00000183495.15_7	ENSG00000183495.15	EP400	chr12	+	ENSG00000183495.15:s:132064668-132064886	ENSG00000183495.15_7_A3_1	False	False	132064668-132064886	E2	132066774-132066969	Distal	132064886-132066795	21	False	True	True	0.45	0.201	-0.193	0.926	0.004
ENSG00000197070.14_2	ENSG00000197070.14	ARRDC1	chr9	+	ENSG00000197070.14:s:137613615-137613770	ENSG00000197070.14_2_A3_1	False	False	137613615-137613769	E2	137613981-137614076	Proximal	137613769-137613981	51	False	False	False	0.092	0.087	-0.004	0.483	0.235
ENSG00000197070.14_2	ENSG00000197070.14	ARRDC1	chr9	+	ENSG00000197070.14:s:137613615-137613770	ENSG00000197070.14_2_A3_1	False	False	137613615-137613769	E2	137613981-137614076	Distal	137613769-137614032	51	False	False	False	0.89	0.909	0.012	0.515	0.192
ENSG00000181090.21_2	ENSG00000181090.21	EHMT1	chr9	+	ENSG00000181090.21:t:137743371-137743528	ENSG00000181090.21_2_A3_1	False	False	137743371-137743528	E1	137728349-137728529	Proximal	137728529-137743371	21	False	False	False	0.434	0.499	0.044	0.665	0.074
ENSG00000181090.21_2	ENSG00000181090.21	EHMT1	chr9	+	ENSG00000181090.21:t:137743371-137743528	ENSG00000181090.21_2_A3_1	False	False	137743371-137743528	E1	137728349-137728529	Distal	137728529-137743392	21	False	False	False	0.561	0.495	-0.045	0.666	0.073
ENSG00000181090.21_5	ENSG00000181090.21	EHMT1	chr9	+	ENSG00000181090.21:s:137800880-137800984	ENSG00000181090.21_5_A3_1	True	False	137800880-137800984	E2	137802409-137803199	Proximal	137800984-137802409	448	False	False	False	0.055	0.037	-0.009	0.457	0.247
ENSG00000181090.21_5	ENSG00000181090.21	EHMT1	chr9	+	ENSG00000181090.21:s:137800880-137800984	ENSG00000181090.21_5_A3_1	True	False	137800880-137800984	E2	137802409-137803199	Distal	137800984-137802857	448	False	False	True	0.278	0.075	-0.159	0.92	0.006
ENSG00000181090.21_6	ENSG00000181090.21	EHMT1	chr9	+	ENSG00000181090.21:s:137813491-137813530	ENSG00000181090.21_6_A3_1	False	False	137813491-137813530	E2	137814251-137814508	Proximal	137813530-137814251	180	False	False	False	0.015	0.052	0.015	0.42	0.295
